"Data Source","World Development Indicators",

"Last Updated Date","2023-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"New Caledonia","NCL","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.598","58.853","58.885","58.899","59.015","59.324","59.321","59.39","59.073","58.979","58.936","58.856","58.774","58.816","58.774","58.821","59.023","59.03","58.791","58.68","58.925","59.044","58.997","58.959","58.867","57.753","56.593","55.449","54.312","53.158","53.18","52.88","52.667",
"Niger","NER","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.023","68.998","68.984","68.98","68.981","68.986","68.96","68.94","68.923","68.906","68.888","68.842","68.805","68.774","68.745","68.719","68.674","68.639","68.613","68.593","68.58","68.557","66.443","64.286","62.098","62.102","62.101","62.106","62.115","62.129","61.538","61.703","62.45",
"Nigeria","NGA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.459","56.474","56.512","56.568","56.639","56.721","56.749","56.792","56.844","56.899","56.952","56.938","56.931","56.927","56.926","56.925","56.878","56.844","56.818","56.799","56.785","56.751","54.193","51.614","51.678","51.746","51.816","51.889","51.966","52.046","51.549","51.537","52.088",
"Nicaragua","NIC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.638","32.555","32.518","32.421","32.688","33.221","33.533","33.81","34.097","34.923","35.758","36.601","37.449","38.303","39.163","40.025","40.888","41.755","42.623","43.495","44.368","45.243","46.121","46.999","47.878","48.322","48.727","49.109","48.607","48.064","47.096","48.546","49.407",
"Netherlands","NLD","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.909","44.82","46.134","46.587","47.744","48.351","49.341","50.688","51.515","53.09","54.178","55.141","55.919","56.51","56.965","55.643","56.157","57.412","58.351","58.805","58.715","58.772","59.298","59.255","58.461","58.803","58.682","58.797","59.098","59.812","59.887","60.569","61.252",
"Norway","NOR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.252","55.237","55.07","55.14","55.677","57.189","58.45","59.808","61.144","61.152","61.269","61.613","62.539","61.192","61.318","60.892","61.044","62.091","63.256","62.584","61.736","61.635","61.579","61.587","61.392","61.358","60.952","60.359","60.489","60.604","60.235","61.505","64.383",
"Nepal","NPL","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.007","21.081","21.206","21.372","21.562","21.766","21.754","21.755","21.779","21.847","21.974","21.944","21.947","21.986","22.058","22.179","22.539","22.835","23.081","23.332","23.639","23.972","24.476","25.1","25.734","26.295","27.027","27.611","28.059","28.378","28.075","28.249","28.603",
"Nauru","NRU","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.947","54.269","54.005","53.904","55.039","55.811","57.155","57.078","56.967","57.274","57.409","58.265","58.993","59.299","59.785","60.792","61.291","61.673","61.943","61.864","61.6","62.005","62.081","62.455","63.388","63.43","64.666","65.566","65.783","65.831","65.191","66.128","66.538",
"OECD members","OED","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.8460997093631","48.1951263457539","48.2227330223143","47.9680140692415","48.502648436852","48.6450544187679","48.8446977433442","49.189442561138","49.213975959889","49.4055420674041","49.4959442221108","49.4666806916089","49.6028070990995","49.7552046943443","49.6866838571485","50.0365301825389","50.2847573461069","50.3747356285959","50.6473613239433","50.8865060240844","50.9232657013401","50.9977569036355","51.2659161362043","51.3633807558223","51.3725674213624","51.465539108541","51.7425275534276","52.017230039217","52.3124541227487","52.722094602761","51.2840981244973","52.0510888003486","52.8122582689578",
"Oman","OMN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.302","21.594","21.833","22.132","22.453","22.694","22.905","23.039","23.253","23.513","23.555","23.702","24.11","24.635","24.792","24.952","25.16","25.426","25.756","26.154","26.544","26.966","27.558","28.288","29.039","29.751","30.417","30.585","30.645","30.727","29.011","29.831","31.963",
"Other small states","OSS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.4625263907358","47.2337700015068","47.0073553479523","46.9694647673787","47.0521896570713","47.0551553183456","47.0666745519066","47.1667652743486","47.1538682762025","47.4131061093084","47.5558047765589","47.5231549241395","47.6976276262458","48.188382924496","48.1597769806695","48.4068678701349","48.7113451689235","48.8494923908748","49.0727030505265","49.240847469487","49.2283204190129","49.2787540784856","49.479257938977","50.0572337521989","50.185528009802","50.5166465456253","50.573915558029","50.882196401176","51.1222509495128","51.3331737567707","50.4204344458206","51.0403046651732","51.782103951918",
"Pakistan","PAK","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.228","13.811","13.819","14.18","14.474","12.546","13.697","14.925","15.233","15.674","16.124","16.17","16.213","16.971","17.75","18.316","18.908","19.271","19.811","20.942","21.996","22.183","22.464","22.747","22.948","23.977","23.221","22.47","21.719","23.423","23.226","24.574","24.607",
"Panama","PAN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.311","38.028","39.244","40.49","41.385","42.449","42.702","42.957","42.375","43.08","44.006","44.933","45.862","46.332","46.336","47.096","45.523","46.006","47.008","48.001","46.819","45.19","47.438","48.888","49.263","50.034","50.371","50.494","52.11","54.333","51.691","53.326","55.214",
"Peru","PER","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.629","43.704","43.437","44.779","46.121","49.148","51.703","54.234","55.037","57.699","53.584","58.628","60.094","61.539","62.96","64.357","67.581","70.124","70.297","70.614","72.065","71.257","70.973","70.265","69.369","67.725","67.786","69.453","69.909","70.094","59.924","64.89","66.086",
"Philippines","PHL","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.414","47.556","47.651","47.66","47.557","47.442","47.277","47.145","47.274","47.231","47.128","47.085","47.011","46.879","46.548","47.286","47.42","47.415","46.881","47.697","47.962","48.788","48.314","48.205","48.973","48.528","48.041","44.889","45.374","46.404","42.519","44.278","45.955",
"Palau","PLW","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.678","72.101","71.242","70.178","69.943","70.344","69.996","70.45","70.916","70.958","71.33","69.231","67.049","64.792","62.467","60.083","57.65","55.18","52.684","50.175","47.665","47.716","47.602","47.524","47.058","46.881","46.75","46.694","46.782","46.639","46.197","46.422","46.419",
"Poland","POL","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.648","53.595","53.376","52.854","52.528","51.481","50.871","49.808","49.549","49.205","49.953","50.118","48.806","48.224","47.52","47.83","46.689","46.398","46.75","47.412","48.3","48.441","48.833","48.843","49.224","49.082","49.087","49.197","49.274","48.979","48.69","50.284","50.845",
"Pre-demographic dividend","PRE","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.6137433404751","59.7519344043975","59.7294331121157","59.5665035348923","59.5135623830558","59.5739786606944","59.5338094001876","59.4516774227212","59.402891659004","59.3866560679952","59.4037627737859","59.415312087137","59.3982959167629","59.3386471273549","59.3452308884717","59.323786275681","59.1811638055995","59.0715714356837","58.8047253266052","58.4591107464868","58.1471222543901","57.8514896281248","56.9462472144865","56.2308974919781","56.0880051642045","56.1129523246347","56.2015443287229","55.9681870844548","56.0088645055118","56.0992136969999","55.0565851542185","57.0656857053954","57.6302758676838",
"Puerto Rico","PRI","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.611","31.174","31.931","33.967","33.727","33.49","33.971","34.869","34.743","36.372","34.734","35.36","35.991","36.729","36.237","37.574","37.923","37.022","36.168","34.885","33.858","33.029","32.751","32.473","32.197","31.921","31.776","31.388","31.463","31.515","30.942","31.04","31.868",
"Korea, Dem. People's Rep.","PRK","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.115","67.476","68.037","68.44","68.686","69.091","69.421","69.986","70.122","69.749","69.776","69.566","69.539","69.469","69.38","69.17","69.291","69.418","69.235","69.332","69.396","69.369","69.306","69.259","69.215","69.326","69.083","69.363","69.699","69.701","68.369","69.482","69.964",
"Portugal","PRT","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.427","49.789","49.316","49.393","49.488","49.427","49.285","49.35","51.872","52.297","52.703","53.442","54.065","54.771","54.294","55.295","55.542","55.961","55.827","55.657","55.874","54.616","54.681","54.137","53.81","53.742","53.504","54.06","54.483","54.781","53.598","53.827","54.699",
"Paraguay","PRY","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.426","51.566","51.447","51.864","52.365","53.122","53.083","53.483","53.245","52.798","52.22","51.891","51.725","51.521","56.889","55.671","51.016","54.039","53.775","55.143","53.057","54.477","59.883","57.692","54.406","54.845","56.482","56.833","59.423","60.257","57.109","59.849","59.28",
"West Bank and Gaza","PSE","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.338","12.325","12.32","12.309","12.302","12.304","12.283","12.31","12.36","12.418","12.466","10.09","10.112","12.554","12.911","12.824","13.543","15.065","14.751","14.613","14.064","15.644","16.183","15.834","16.567","17.99","17.416","17.638","17.638","18.347","16.401","17.507","18.675",
"Pacific island small states","PSS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.8099947768022","50.1782023341589","50.3969330556342","50.7175289620251","50.9549072590518","51.0227639411021","51.1330692598261","51.0633190050354","50.9646582572819","50.8922308025693","50.9580090342087","51.0162388446312","51.0423214200967","50.8939025723645","50.7486464831332","50.2058018507856","51.1397389974143","52.1080400226022","53.0714507197324","54.1210946392107","55.0970929260567","56.059821229816","55.562175289778","55.0387951539316","54.570120487271","54.0512587931629","53.4549359276381","53.5913171240328","53.7760332299726","53.9757617417259","53.4720427588325","53.9502533511252","54.1952507290634",
"Post-demographic dividend","PST","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.4593805546218","49.8280883520665","49.8691959634494","49.7993266073432","50.1652622360496","50.2721003202542","50.5324601183796","50.8818979264391","50.9245647239983","51.213185799709","51.4520098180615","51.4836611203491","51.6704249636285","51.8335558671654","51.9631192208645","52.301916773098","52.6357028216103","52.8079615281076","53.0566279536164","53.0886346708489","52.9519071977962","52.8846683978052","52.9965514443387","53.0734751034582","53.1890357963066","53.210077256704","53.5030298383996","53.8001232367153","54.0522655261798","54.4375638688356","53.6134351020058","53.9654924940058","54.9247991834635",
"French Polynesia","PYF","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.28","48.434","48.394","48.322","48.293","48.246","48.185","48.073","47.966","47.858","47.75","47.641","47.529","47.462","47.392","47.323","47.256","47.193","47.573","47.952","48.331","48.708","49.086","49.092","49.107","49.176","49.269","49.366","49.467","49.564","49.1","49.467","49.431",
"Qatar","QAT","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.051","46.611","46.3","46.59","46.65","46.821","46.838","45.353","44.855","44.903","44.787","45.468","45.816","46.502","46.232","46.995","48.176","49.487","49.185","49.02","50.74","52.446","52.943","53.337","54.752","56.265","56.934","57.592","58.381","59.074","59.791","59.919","60.464",
"Romania","ROU","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.068","62.589","62.985","62.159","61.329","60.495","57.433","59.68","58.604","58.681","58.208","57.109","51.304","49.098","48.732","46.904","47.874","47.499","46.845","46.667","46.216","46.117","46.272","46.031","46.226","45.298","44.503","45.952","45.713","45.643","45.428","41.114","42.368",
"Russian Federation","RUS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.394","58.933","58.116","56.059","54.092","53.612","52.764","51.734","51.067","54.502","54.65","53.501","54.301","54.09","54.655","55.056","55.458","56.037","56.039","56.255","55.968","56.257","56.19","55.906","55.798","55.554","55.72","55.371","55.519","54.955","54.807","55.276","",
"Rwanda","RWA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.579","51.794","52.145","52.668","53.45","54.202","54.152","54.026","53.819","53.615","53.495","53.581","53.692","53.829","53.965","54.075","54.146","54.193","54.219","54.245","54.288","54.32","54.376","54.445","54.511","54.565","54.648","54.705","47.568","46.328","50.686","49.445","48.584",
"South Asia","SAS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.1956074508455","26.394700910542","26.38267903716","26.5106910751944","26.6567016338508","26.7512653529698","27.1593871332085","27.5824540763507","28.0286218676874","28.3326179963449","28.6811220390814","28.6086785914749","28.5476855015819","28.5677780716922","28.6015295477303","28.6207308328128","28.4691787314342","28.3285629033207","28.2070628693762","28.1442681799654","28.0781592883228","27.4854526184467","26.90165510179","26.1390919943166","25.3488872640448","24.6978714944825","23.8718759914058","23.3381235526374","22.4939283132116","25.1209922717129","24.1796183831698","24.7619540390704","25.5684244036805",
"Saudi Arabia","SAU","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.444","14.176","14.167","14.431","14.633","14.879","15.183","15.525","15.91","16.341","16.098","15.987","16.185","16.898","17.564","18.171","18.789","18.441","18.239","17.983","19.227","20.463","21.024","20.775","20.981","22.166","23.235","20.098","22.028","24.565","29.548","27.754","27.75",
"Sudan","SDN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.672","24.5","25.353","26.246","27.175","28.128","29.112","29.058","29.002","28.935","28.859","28.779","28.701","28.627","28.562","28.508","28.465","28.43","28.402","28.382","28.304","28.229","28.171","28.22","28.28","28.389","28.492","28.594","28.735","28.945","28.681","29.009","29.354",
"Senegal","SEN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.37","32.417","32.467","32.526","32.605","32.709","32.759","32.836","32.93","33.028","33.124","33.191","33.26","33.33","33.396","33.454","33.487","33.552","33.624","33.702","33.787","33.877","33.973","34.076","34.182","34.29","38.984","35.681","37.148","37.656","37.29","37.959","38.56",
"Singapore","SGP","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.914","45.646","46.396","47.29","48.244","49.355","50.216","51","50.936","51.8","52.282","52.683","51.727","52.484","52.976","53.731","54.526","55.34","56.188","57.057","57.894","58.678","59.46","59.726","60.955","62.275","62.285","61.708","61.584","62.414","62.444","64.165","63.202",
"Solomon Islands","SLB","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.935","81.778","81.286","81.253","81.015","80.695","80.82","81.073","81.199","81.41","82.419","83.046","83.377","83.216","83.05","82.942","82.868","82.811","82.686","82.726","82.474","82.294","82.377","82.288","82.397","82.481","82.347","82.234","82.186","82.268","81.508","82.294","82.043",
"Sierra Leone","SLE","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.719","64.652","64.602","64.577","64.572","64.575","64.547","64.56","64.595","64.624","64.621","64.623","64.64","64.665","65.918","65","64.07","63.13","62.179","61.219","60.25","59.273","58.289","57.297","56.3","55.081","53.857","52.628","51.396","51.519","51.029","50.928","51.115",
"El Salvador","SLV","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.474","40.569","41.418","43.297","44.752","42.995","41.768","41.75","45.463","45.593","45.342","45.11","44.893","46.24","44.481","45.22","45.934","46.113","46.057","45.984","45.903","45.447","46.361","47.318","45.976","45.004","45.712","45.037","44.786","45.825","42.644","44.25","45.495",
"San Marino","SMR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.789","21.722","21.675","21.628","21.563","21.461","21.336","21.212","21.089","20.982","20.902","20.794","20.732","20.702","20.687","20.68","20.631","20.587","20.557","20.554","20.585","20.594","20.641","20.712","20.788","20.858","20.922","20.976","21.027","21.083","20.882","21.094","21.192",
"Serbia","SRB","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.332","49.322","49.188","48.998","48.588","48.131","47.614","47.13","46.866","47.218","46.843","46.452","46.084","45.756","45.279","44.899","44.607","45.196","44.662","43.02","41.658","41.492","41.847","42.941","43.634","43.312","45.324","46.161","46.529","46.945","46.456","48.029","48.531",
"Sub-Saharan Africa (excluding high income)","SSA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.2577364381794","62.34307569862","62.4257500845031","62.4705965355853","62.5748502149992","62.7669262278548","62.8278235766998","62.8491654917531","62.8894051526925","62.9571756803428","63.0274591302651","63.0725221773926","63.170609796331","63.2523032022163","63.3326515070809","63.3999112359459","63.2764561722062","63.1027898520825","62.877270952868","62.5389343054745","61.9720472532889","61.9776203806001","61.264015286049","60.724669717389","60.5682268200507","60.6704761256616","60.7292871862161","60.7542334687129","60.67506018769","60.7795765791058","59.8465195498869","60.3757885537325","60.9165768886814",
"South Sudan","SSD","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.404","69.362","69.364","69.396","69.409","69.362","69.335","69.313","69.29","69.273","69.272","69.251","69.266","69.308","69.356","69.395","69.416","69.437","69.463","69.509","69.587","69.615","69.66","69.723","69.801","69.893","69.959","70.028","70.103","70.182","69.515","70.14","70.852",
"Sub-Saharan Africa","SSF","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.2577364381795","62.34307569862","62.4257500845031","62.4705965355853","62.5748502149992","62.7669262278548","62.8278235766998","62.8491654917531","62.8894051526925","62.9571756803428","63.0274591302651","63.0725221773926","63.170609796331","63.2523032022163","63.3326515070809","63.3999112359459","63.2764561722062","63.1027898520825","62.877270952868","62.5389343054745","61.9720472532889","61.9776203806001","61.264015286049","60.724669717389","60.5682268200507","60.6704761256616","60.7292871862161","60.7542334687129","60.67506018769","60.7795765791058","59.8465195498869","60.3757885537325","60.9165768886814",
"Small states","SST","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.6624566244013","48.5315871847604","48.4391758389693","48.4207298571903","48.4875916756149","48.4925457161193","48.5251301576119","48.5475847235128","48.4524431888127","48.5204810561867","48.5849556982142","48.4790372580544","48.6041647628096","49.0262188975849","49.1314620975308","49.3740952557988","49.6827454282174","49.7650957189415","50.0246836560827","49.9822859636961","49.8603407168759","49.9532390191832","50.2518142842275","50.7357053254647","50.9051990479387","51.4139302357563","51.3969434137258","51.6785345254788","51.8344379320323","52.0046131053522","50.9213330726733","51.6722047630144","52.5071835768803",
"Sao Tome and Principe","STP","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.518","36.6","36.673","36.755","36.852","36.97","37.063","37.176","37.298","37.407","37.494","37.546","37.572","37.563","37.534","37.491","37.517","37.539","37.555","37.563","37.569","37.561","37.541","37.52","37.518","37.54","37.588","37.657","37.745","37.842","37.399","37.617","37.866",
"Suriname","SUR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.724","33.794","33.579","32.581","32.686","32.477","32.552","32.629","32.709","32.792","33.457","34.13","34.811","35.499","36.211","36.942","37.677","38.417","39.16","39.908","40.661","41.419","42.177","42.934","43.691","44.448","45.207","45.326","45.879","45.938","43.609","44.581","45.419",
"Slovak Republic","SVK","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.179","59.71","57.434","55.122","51.357","51.485","52.271","51.734","51.127","51.603","52.263","52.853","52.367","52.647","52.543","51.294","50.708","50.588","50.986","50.292","50.794","50.142","50.679","51.026","51.078","51.944","52.547","52.675","52.281","52.295","51.915","55.126","56.029",
"Slovenia","SVN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.209","51.233","51.265","51.232","51.192","51.17","51.16","52.383","53.39","51.453","51.437","51.146","51.925","50.188","52.832","52.885","53.253","53.323","53.576","53.618","53.263","52.327","52.219","51.593","52.221","51.887","51.998","53.791","53.726","53.215","53.162","54.068","54.645",
"Sweden","SWE","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.815","62.125","60.773","59.34","58.478","58.918","59.02","58.566","57.345","58.367","58.107","58.583","58.706","58.79","58.479","58.791","59.268","59.739","59.86","59.39","58.955","59.493","59.726","60.155","60.305","60.588","60.71","61.032","61.235","61.291","60.587","60.884","61.613",
"Eswatini","SWZ","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.172","44.27","44.347","44.43","44.57","44.751","44.86","45.04","45.26","45.473","45.675","45.821","45.928","46.009","46.085","46.168","46.255","46.335","46.397","46.437","46.473","46.513","46.58","46.656","46.718","46.759","46.906","47.002","47.075","47.169","46.715","46.881","47.075",
"Sint Maarten (Dutch part)","SXM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.168","19.332","19.511","19.718","20.067","20.45","19.006","17.683","16.471","18.549","20.838","20.192","19.567","18.961","17.701","16.498","15.353","14.187","13.68","13.191","12.963","14.919","15.117","15.38","15.662","15.907","16.091","16.238","16.349","16.438","15.962","16.379","16.83",
"Turks and Caicos Islands","TCA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.581","64.518","64.461","64.422","63.829","63.223","62.613","62.003","61.388","60.769","60.146","59.519","58.888","58.252","57.612","56.971","56.329","55.686","55.039","54.39","53.738","53.086","52.431","51.776","51.12","50.464","49.807","49.148","48.49","48.56","48.097","48.15","48.42",
